P08539	P18851
P11433	P18852
P11433	P21268
P11433	P18851
P18851	P18852
P11433	P21268
P11433	P18851
P11433	P21268
P21268	P18851
P39010	P18851
P39010	P18852
P53271	P40094
P38328	P36006
P33204	P36006
P36006	P37370
Q04439	P38328
P33204	Q04439
Q04439	P37370
P25343	P39743
P29469	P09119
P41811	P53622
P40509	P53622
P41811	P40509
P53622	P41811
P41811	P53622
P41811	P53622
P43621	P41810
P41810	P53622
P41810	P41811
P40509	P32074
P40509	P84077
P38682	P41811
P32074	P38682
P32074	P41811
P53600	P32074
Q04067	P40217
P06103	P40217
Q04067	P06103
P32497	P32911
P46959	P41814
P00546	Q24159
P00546	Q24158
P32383	P40969
P32504	P32383
P00546	Q16667
P04147	P53297
P24583	P04147
P04147	P38151
P32486	P04147
P38764	P32628
P32911	P38764
P38764	P25390
P33298	P38313
P33298	P33298
P53549	P33298
P33298	P33297
Q03656	P33298
P33298	Q01939
Q01939	P33298
Q01939	P32911
Q12250	P38956
Q04062	P33298
P32911	Q04062
P43588	Q08723
Q08723	P32496
Q07478	P40302
P30656	P22141
P30657	P22141
P30656	P22141
P38624	P30656
P30656	P25451
P38293	P30656
Q06624	P38624
P38624	P25043
P30657	P40013
P30657	P40064
P25043	P25451
P25043	P39944
P25043	P25451
P40302	P52917
P36003	P38764
Q03981	Q12250
Q02199	P23639
P23638	P23639
P25043	P23639
P32911	P23638
P40302	P21242
P21242	P32379
P21242	Q03792
P21242	P21243
P32911	P21242
P38293	P21243
Q08018	P21242
Q04062	Q08018
Q04062	Q06708
P47050	P30657
P40064	P23724
Q03465	P23724
P25390	P23724
P23724	P40555
P30657	P38346
P53243	P30657
P30657	P53851
P22216	P32325
P06243	P32325
P32325	P32325
P14737	P22216
P22216	P14737
P22216	P14737
P22216	P14737
P22216	P14737
P39743	P39743
P15891	P39743
P25343	P39743
P25693	P39743
P39743	Q12446
P39743	P15891
P13382	P32797
P40468	P32797
P39730	P32797
P17214	P32797
P32797	P39730
P32797	P13382
P32797	P13382
P13711	P35056
P48412	P38798
P48412	P30771
P48412	P38798
P30771	P38798
Q05021	P46677
P46677	P50105
P23255	P50105
P38129	P50105
Q03750	P50105
