O60477	P24385
O60477	P63000
O60477	Q5BKZ1
O60477	P09651
O60477	P24928
O60477	Q96EB6
Q8TD07-3	Q9NVJ2
Q8TD07-3	Q9NPD7
Q8TD07-3	Q9BZM5
Q8TD07-3	Q68D85
Q8TD07-3	Q2TAA5
Q8TD07-3	Q15375-2
Q8TD07-3	P55082
Q8TD07-3	P21802
Q8TD07-3	P20337
Q8TD07-3	P15260
Q8TD07-3	O00461
Q6FGX2	Q16082
Q9UNX3	O95166
Q9UNX3	P01106
Q9UNX3	P45973
Q9UNX3	Q86VP6
Q9UNX3	Q13616
Q9UNX3	Q92905
Q9UNX3	Q13620
Q9UNX3	Q13618
Q9UNX3	Q93034
Q9UNX3	P61326
Q9UNX3	Q96FW1
Q9UNX3	P05412
Q9UNX3	Q9H845
Q9UNX3	Q53GL0
Q9UNX3	O95478
Q9UNX3	Q9GZY0
Q9UNX3	P11487
Q9UNX3	P51608
Q9UNX3	Q96LZ2
Q9UNX3	Q9NP92
Q9UNX3	Q14929
Q9UNX3	Q6AW86
Q9UNX3	P16104
Q9UNX3	P22492
Q9UNX3	Q96ME7
Q9UNX3	P47902-2
Q9UNX3	P62906
Q9UNX3	P42696
Q9UNX3	Q9H8H2
Q9UNX3	O43159
Q9UNX3	Q96JC9
Q9UNX3	P55075-2
Q9UNX3	Q8IXZ2
Q9UNX3	Q96A23-2
Q9UNX3	P02741
Q9UNX3	P26373
Q9UNX3	Q9P031
Q9UNX3	Q12905
Q9UNX3	P10412
Q9UNX3	Q9NQ55
Q9UNX3	P46779
Q9UNX3	P15880
Q9UNX3	P61513
Q9UNX3	Q15020
Q9UNX3	Q7Z2W4-2
Q9UNX3	P62633-2
Q9UNX3	Q8WYQ5-3
Q9UNX3	Q5T3I0-3
Q9UNX3	Q07020
Q9UNX3	Q8N0W7
Q9UNX3	Q9BWF3
Q9UNX3	Q13595-2
Q9UNX3	Q15696
Q9UNX3	Q5VWQ0
Q9UNX3	Q9NQX1-2
Q9UNX3	Q9P0M6
Q9UNX3	P06748-2
Q9UNX3	Q96HE9
Q9UNX3	Q9BXY0
Q9UNX3	Q9NQZ8
Q9UNX3	Q1ED39
Q9UNX3	B0UZZ8
Q9UNX3	P50914
Q9UNX3	O95793-2
Q9UNX3	P62263
Q9UNX3	P62241
Q9UNX3	P62917
Q9UNX3	P62888
Q9UNX3	Q9BYG3
Q9UNX3	Q9NZM5
Q9UNX3	Q15397
Q9UNX3	Q9UGY1
Q9UNX3	P10074
Q9UNX3	P18124
Q9UNX3	Q66K89
Q9UNX3	O60506-2
Q9UNX3	Q14562
Q9UNX3	Q9ULM2
Q9UNX3	Q6PF06
Q9UNX3	Q02878
Q9UNX3	P08865
Q9UNX3	P01127
Q9UNX3	Q8TBF4
Q9UNX3	Q16670
Q9UNX3	Q9HD33-2
Q9UNX3	Q9BQ04
Q9UNX3	Q9H9Y2
Q9UNX3	Q13895
Q9UNX3	O95218-2
Q9UNX3	Q9BU19-2
Q9UNX3	Q7RTS1
Q9UNX3	O15520
Q9UNX3	Q9BT49
Q9UNX3	P62081
Q9UNX3	P32969
Q9UNX3	P62280
Q9UNX3	Q96LW9
Q9UNX3	P19338
Q9UNX3	Q9NWT8
Q9UNX3	P22087
Q9UNX3	P62753
Q9UNX3	Q7KZN9
Q9UNX3	P46013
Q9UNX3	P10636-8
Q9UNX3	P05067
Q9UNX3	Q9NQR1
